Item,Date,DateTime,Timestamp,Reference_Price,Best_Ask_Price,Best_Bid_Price,Spread
APTUSDT,2024-12-25,2024-12-25T16:01:20.069000,1735142480069,9.6117,10.0,9.0,1.0
ARBIRT,2024-12-25,2024-12-25T16:01:20.792000,1735142480792,630000,652520.0,621000.0,31520.0
ARBUSDT,2024-12-25,2024-12-25T16:01:20.212000,1735142480212,0.798,0.8352,0.7694,0.06580000000000008
ATOMIRT,2024-12-25,2024-12-25T16:01:20.665000,1735142480665,5463200,5666860.0,5248150.0,418710.0
ATOMUSDT,2024-12-25,2024-12-25T16:01:20.079000,1735142480079,6.909,7.27,6.358,0.9119999999999999
AVAXIRT,2024-12-25,2024-12-25T16:01:20.588000,1735142480588,31950920,33100000.0,30200000.0,2900000.0
AVAXUSDT,2024-12-25,2024-12-25T16:01:20.163000,1735142480163,40.62,42.236,38.5,3.735999999999997
AXSIRT,2024-12-25,2024-12-25T16:01:20.722000,1735142480722,5292350,5600000.0,5020000.0,580000.0
AXSUSDT,2024-12-25,2024-12-25T16:01:20.123000,1735142480123,6.75,7.69,5.7,1.9900000000000002
BALIRT,2024-12-25,2024-12-25T16:01:20.678000,1735142480678,2103570,2357120.0,1700000.0,657120.0
BALUSDT,2024-12-25,2024-12-25T16:01:20.133000,1735142480133,2.7,3.62,2.01,1.6100000000000003
BANANAIRT,2024-12-25,2024-12-25T16:01:20.812000,1735142480812,32240000,34829990.0,30000100.0,4829890.0
BANANAUSDT,2024-12-25,2024-12-25T16:01:20.232000,1735142480232,40.66,52.76,33.0,19.759999999999998
BANDIRT,2024-12-25,2024-12-25T16:01:20.773000,1735142480773,1222340,1399600.0,922000.0,477600.0
BANDUSDT,2024-12-25,2024-12-25T16:01:20.196000,1735142480196,1.541,2.19,1.05,1.14
BATIRT,2024-12-25,2024-12-25T16:01:20.683000,1735142480683,209000,219960.0,195000.0,24960.0
BATUSDT,2024-12-25,2024-12-25T16:01:20.095000,1735142480095,0.2646,0.3154,0.2068,0.1086
BCHIRT,2024-12-25,2024-12-25T16:01:20.634000,1735142480634,364100000,376000000.0,344000000.0,32000000.0
BCHUSDT,2024-12-25,2024-12-25T16:01:20.881000,1735142480881,461.47,481.0,440.0,41.0
BICOIRT,2024-12-25,2024-12-25T16:01:20.757000,1735142480757,244780,270000.0,220010.0,49990.0
BICOUSDT,2024-12-25,2024-12-25T16:01:20.318000,1735142480318,0.3087,0.411,0.1166,0.2944
BLURIRT,2024-12-25,2024-12-25T16:01:20.751000,1735142480751,213210,224000.0,201200.0,22800.0
BLURUSDT,2024-12-25,2024-12-25T16:01:20.169000,1735142480169,0.2735,0.35,0.195,0.15499999999999997
BNBIRT,2024-12-25,2024-12-25T16:01:20.649000,1735142480649,553388610,561967690.0,545000000.0,16967690.0
BNBUSDT,2024-12-25,2024-12-25T16:01:20.898000,1735142480898,703.0068,714.64,694.0,20.639999999999986
BNXIRT,2024-12-25,2024-12-25T16:01:20.893000,1735142480893,337050,359980.0,310890.0,49090.0
BNXUSDT,2024-12-25,2024-12-25T16:01:20.288000,1735142480288,0.4254,0.58,0.301,0.27899999999999997
BTCIRT,2024-12-25,2024-12-25T16:01:20.553000,1735142480553,76821910070,77089999000.0,76418884100.0,671114900.0
BTCUSDT,2024-12-25,2024-12-25T16:01:20.857000,1735142480857,97749.99,98170.0,96980.0,1190.0
CAKEIRT,2024-12-25,2024-12-25T16:01:20.740000,1735142480740,2020310,2119270.0,1950010.0,169260.0
CAKEUSDT,2024-12-25,2024-12-25T16:01:20.302000,1735142480302,2.56,2.688,2.4,0.28800000000000026
CATIIRT,2024-12-25,2024-12-25T16:01:20.871000,1735142480871,317240,329000.0,293000.0,36000.0
CATIUSDT,2024-12-25,2024-12-25T16:01:20.255000,1735142480255,0.3977,0.4472,0.3315,0.11569999999999997
CELRIRT,2024-12-25,2024-12-25T16:01:20.778000,1735142480778,17240,18140.0,15940.0,2200.0
CELRUSDT,2024-12-25,2024-12-25T16:01:20.196000,1735142480196,0.02183,0.0261,0.01855,0.007550000000000001
CHZIRT,2024-12-25,2024-12-25T16:01:20.568000,1735142480568,72980,76840.0,69500.0,7340.0
CHZUSDT,2024-12-25,2024-12-25T16:01:20.153000,1735142480153,0.09278,0.102,0.083,0.01899999999999999
COMPIRT,2024-12-25,2024-12-25T16:01:20.665000,1735142480665,66712760,72989100.0,58528010.0,14461090.0
COMPUSDT,2024-12-25,2024-12-25T16:01:20.120000,1735142480120,84.56,111.82,68.5,43.31999999999999
CRVIRT,2024-12-25,2024-12-25T16:01:20.710000,1735142480710,810000,839970.0,792000.0,47970.0
CRVUSDT,2024-12-25,2024-12-25T16:01:20.127000,1735142480127,1.03,1.105,0.912,0.19299999999999995
CVCIRT,2024-12-25,2024-12-25T16:01:20.659000,1735142480659,139950,143500.0,134940.0,8560.0
CVCUSDT,2024-12-25,2024-12-25T16:01:20.075000,1735142480075,0.1763,0.208,0.1501,0.05789999999999998
CVXIRT,2024-12-25,2024-12-25T16:01:20.789000,1735142480789,4149090,4210000.0,4025030.0,184970.0
CVXUSDT,2024-12-25,2024-12-25T16:01:20.209000,1735142480209,5.25,5.9,4.68,1.2200000000000006
DAIIRT,2024-12-25,2024-12-25T16:01:20.592000,1735142480592,786660,796680.0,781840.0,14840.0
DAIUSDT,2024-12-25,2024-12-25T16:01:20.153000,1735142480153,1.0001,1.151,0.995,0.15600000000000003
DAOIRT,2024-12-25,2024-12-25T16:01:20.642000,1735142480642,278310,289990.0,264000.0,25990.0
DAOUSDT,2024-12-25,2024-12-25T16:01:20.061000,1735142480061,0.352,0.44,0.292,0.14800000000000002
DOGEIRT,2024-12-25,2024-12-25T16:01:20.552000,1735142480552,260055,261872.0,259000.0,2872.0
DOGEUSDT,2024-12-25,2024-12-25T16:01:20.123000,1735142480123,0.3304,0.3365693,0.3270013,0.009568000000000021
DOGSIRT,2024-12-25,2024-12-25T16:01:20.828000,1735142480828,447,470.0,423.0,47.0
DOGSUSDT,2024-12-25,2024-12-25T16:01:20.216000,1735142480216,0.0005642,0.000582,0.000541,4.100000000000002e-05
DOTIRT,2024-12-25,2024-12-25T16:01:20.622000,1735142480622,5878380,6049900.0,5720000.0,329900.0
DOTUSDT,2024-12-25,2024-12-25T16:01:20.891000,1735142480891,7.416,7.802,7.18,0.6219999999999999
DYDXIRT,2024-12-25,2024-12-25T16:01:20.612000,1735142480612,1229900,1269000.0,1184200.0,84800.0
DYDXUSDT,2024-12-25,2024-12-25T16:01:20.919000,1735142480919,1.561,1.649,1.419,0.22999999999999998
EDUIRT,2024-12-25,2024-12-25T16:01:20.768000,1735142480768,434050,475000.0,390160.0,84840.0
EDUUSDT,2024-12-25,2024-12-25T16:01:20.326000,1735142480326,0.552,0.65,0.35,0.30000000000000004
EGALAIRT,2024-12-25,2024-12-25T16:01:20.628000,1735142480628,30650,31820.0,29500.0,2320.0
EGALAUSDT,2024-12-25,2024-12-25T16:01:20.054000,1735142480054,0.0386,0.0429,0.03378,0.009120000000000003
EGLDIRT,2024-12-25,2024-12-25T16:01:20.734000,1735142480734,28451870,32000000.0,24520000.0,7480000.0
EGLDUSDT,2024-12-25,2024-12-25T16:01:20.172000,1735142480172,36.08,48.17,29.07,19.1
EIGENIRT,2024-12-25,2024-12-25T16:01:20.734000,1735142480734,2989180,3129310.0,2945000.0,184310.0
EIGENUSDT,2024-12-25,2024-12-25T16:01:20.291000,1735142480291,3.74,4.44,3.561,0.8790000000000004
ENAIRT,2024-12-25,2024-12-25T16:01:20.779000,1735142480779,809990,832030.0,801020.0,31010.0
ENAUSDT,2024-12-25,2024-12-25T16:01:20.187000,1735142480187,1.0281,1.097,0.991,0.10599999999999998
ENJIRT,2024-12-25,2024-12-25T16:01:20.690000,1735142480690,189000,209870.0,171000.0,38870.0
ENJUSDT,2024-12-25,2024-12-25T16:01:20.112000,1735142480112,0.2385,0.31,0.2013,0.10869999999999999
ENSIRT,2024-12-25,2024-12-25T16:01:20.691000,1735142480691,28300000,30080000.0,26000000.0,4080000.0
ENSUSDT,2024-12-25,2024-12-25T16:01:20.145000,1735142480145,36.04,38.68,31.62,7.059999999999999
EOSIRT,2024-12-25,2024-12-25T16:01:20.662000,1735142480662,665010,686650.0,645000.0,41650.0
EOSUSDT,2024-12-25,2024-12-25T16:01:20.917000,1735142480917,0.8432,0.8985,0.7871,0.11139999999999994
ETCIRT,2024-12-25,2024-12-25T16:01:20.691000,1735142480691,21464850,22399900.0,20778290.0,1621610.0
ETCUSDT,2024-12-25,2024-12-25T16:01:20.073000,1735142480073,27.0902,28.4972,24.2,4.2972
ETHFIIRT,2024-12-25,2024-12-25T16:01:20.866000,1735142480866,1651480,1757600.0,1452180.0,305420.0
ETHFIUSDT,2024-12-25,2024-12-25T16:01:20.267000,1735142480267,2.09,2.9,1.203,1.6969999999999998
ETHIRT,2024-12-25,2024-12-25T16:01:20.570000,1735142480570,2728000570,2754000180.0,2720010110.0,33990070.0
ETHUSDT,2024-12-25,2024-12-25T16:01:20.872000,1735142480872,3465.3,3498.0,3431.02,66.98000000000002
FETIRT,2024-12-25,2024-12-25T16:01:20.799000,1735142480799,1070960,1125000.0,1028470.0,96530.0
FETUSDT,2024-12-25,2024-12-25T16:01:20.205000,1735142480205,1.3643,1.434,1.291,0.14300000000000002
FILIRT,2024-12-25,2024-12-25T16:01:20.596000,1735142480596,4194110,4309880.0,4110000.0,199880.0
FILUSDT,2024-12-25,2024-12-25T16:01:20.901000,1735142480901,5.321,5.6,5.1,0.5
FLOWIRT,2024-12-25,2024-12-25T16:01:20.551000,1735142480551,610200,656900.0,541940.0,114960.0
FLOWUSDT,2024-12-25,2024-12-25T16:01:20.140000,1735142480140,0.765,0.954,0.643,0.31099999999999994
FTMIRT,2024-12-25,2024-12-25T16:01:20.689000,1735142480689,774590,788000.0,770110.0,17890.0
FTMUSDT,2024-12-25,2024-12-25T16:01:20.091000,1735142480091,0.9812,1.0047,0.9707,0.03399999999999992
GIRT,2024-12-25,2024-12-25T16:01:20.843000,1735142480843,26030,28700.0,24000.0,4700.0
GLMIRT,2024-12-25,2024-12-25T16:01:20.587000,1735142480587,292740,328300.0,256000.0,72300.0
GLMUSDT,2024-12-25,2024-12-25T16:01:20.188000,1735142480188,0.3709,0.488,0.2401,0.24789999999999998
GMTIRT,2024-12-25,2024-12-25T16:01:20.618000,1735142480618,106990,111900.0,104000.0,7900.0
GMTUSDT,2024-12-25,2024-12-25T16:01:20.910000,1735142480910,0.136,0.166,0.108,0.05800000000000001
GMXIRT,2024-12-25,2024-12-25T16:01:20.748000,1735142480748,23240280,27008080.0,18910010.0,8098070.0
GMXUSDT,2024-12-25,2024-12-25T16:01:20.311000,1735142480311,29.95,40.44,15.0,25.439999999999998
GRTIRT,2024-12-25,2024-12-25T16:01:20.698000,1735142480698,175150,185000.0,165690.0,19310.0
GRTUSDT,2024-12-25,2024-12-25T16:01:20.110000,1735142480110,0.22175,0.244,0.209,0.035
GUSDT,2024-12-25,2024-12-25T16:01:20.227000,1735142480227,0.03317,0.042,0.018,0.024000000000000004
HBARIRT,2024-12-25,2024-12-25T16:01:20.643000,1735142480643,246020,252000.0,243000.0,9000.0
HBARUSDT,2024-12-25,2024-12-25T16:01:20.068000,1735142480068,0.31297,0.326,0.302,0.02400000000000002
HMSTRIRT,2024-12-25,2024-12-25T16:01:20.887000,1735142480887,2439,2489.0,2392.0,97.0
HMSTRUSDT,2024-12-25,2024-12-25T16:01:20.271000,1735142480271,0.0031,0.003248,0.00297,0.00027800000000000004
HOTIRT,2024-12-25,2024-12-25T16:01:20.754000,1735142480754,2020,2099.0,1914.0,185.0
HOTUSDT,2024-12-25,2024-12-25T16:01:20.316000,1735142480316,0.002542,0.00339,0.001954,0.0014359999999999998
IMXIRT,2024-12-25,2024-12-25T16:01:20.722000,1735142480722,1143260,1296390.0,1011500.0,284890.0
IMXUSDT,2024-12-25,2024-12-25T16:01:20.155000,1735142480155,1.438,1.75,1.19,0.56
JASMYIRT,2024-12-25,2024-12-25T16:01:20.860000,1735142480860,30950,32400.0,29420.0,2980.0
JASMYUSDT,2024-12-25,2024-12-25T16:01:20.257000,1735142480257,0.038708,0.04208,0.032,0.010079999999999999
JSTIRT,2024-12-25,2024-12-25T16:01:20.728000,1735142480728,31200,32750.0,28410.0,4340.0
JSTUSDT,2024-12-25,2024-12-25T16:01:20.289000,1735142480289,0.03935,0.05,0.022,0.028000000000000004
LDOIRT,2024-12-25,2024-12-25T16:01:20.582000,1735142480582,1476820,1536990.0,1394660.0,142330.0
LDOUSDT,2024-12-25,2024-12-25T16:01:20.166000,1735142480166,1.87,2.07,1.7,0.3699999999999999
LINKIRT,2024-12-25,2024-12-25T16:01:20.606000,1735142480606,19456960,19950000.0,18950000.0,1000000.0
LINKUSDT,2024-12-25,2024-12-25T16:01:20.876000,1735142480876,24.67,25.796,23.78,2.0159999999999982
LPTIRT,2024-12-25,2024-12-25T16:01:20.575000,1735142480575,14823070,16400000.0,13789260.0,2610740.0
LPTUSDT,2024-12-25,2024-12-25T16:01:20.174000,1735142480174,18.98,21.94,15.51,6.4300000000000015
LRCIRT,2024-12-25,2024-12-25T16:01:20.654000,1735142480654,168610,204000.0,135000.0,69000.0
LRCUSDT,2024-12-25,2024-12-25T16:01:20.098000,1735142480098,0.2139,0.3,0.15,0.15
LTCIRT,2024-12-25,2024-12-25T16:01:20.586000,1735142480586,85300000,87450000.0,82808710.0,4641290.0
LTCUSDT,2024-12-25,2024-12-25T16:01:20.886000,1735142480886,108.32,111.18,103.93,7.25
MAGICIRT,2024-12-25,2024-12-25T16:01:20.735000,1735142480735,374980,388960.0,365090.0,23870.0
MAGICUSDT,2024-12-25,2024-12-25T16:01:20.300000,1735142480300,0.4751,0.568,0.3487,0.21929999999999994
MAJORIRT,2024-12-25,2024-12-25T16:01:20.787000,1735142480787,519990,525800.0,506080.0,19720.0
MAJORUSDT,2024-12-25,2024-12-25T16:01:20.203000,1735142480203,0.654715,0.691845,0.62,0.07184500000000005
MANAIRT,2024-12-25,2024-12-25T16:01:20.553000,1735142480553,420000,449400.0,381930.0,67470.0
MANAUSDT,2024-12-25,2024-12-25T16:01:20.136000,1735142480136,0.53,0.6144,0.45,0.16439999999999994
MASKIRT,2024-12-25,2024-12-25T16:01:20.641000,1735142480641,2509900,2649500.0,2419210.0,230290.0
MASKUSDT,2024-12-25,2024-12-25T16:01:20.085000,1735142480085,3.172,3.46,2.68,0.7799999999999998
MDTIRT,2024-12-25,2024-12-25T16:01:20.806000,1735142480806,49820,51230.0,46300.0,4930.0
MDTUSDT,2024-12-25,2024-12-25T16:01:20.225000,1735142480225,0.06323,0.07191,0.045,0.026910000000000003
MEMEIRT,2024-12-25,2024-12-25T16:01:20.796000,1735142480796,8760,9100.0,8390.0,710.0
MEMEUSDT,2024-12-25,2024-12-25T16:01:20.201000,1735142480201,0.01105,0.01211,0.00946,0.0026499999999999996
MKRIRT,2024-12-25,2024-12-25T16:01:20.603000,1735142480603,1275617010,1345682680.0,1209010710.0,136671970.0
MKRUSDT,2024-12-25,2024-12-25T16:01:20.893000,1735142480893,1610.49,1760.0,1391.0,369.0
MOVEIRT,2024-12-25,2024-12-25T16:01:20.841000,1735142480841,890000,907000.0,852010.0,54990.0
MOVEUSDT,2024-12-25,2024-12-25T16:01:20.257000,1735142480257,1.1,1.3,1.02221,0.27779
NEARIRT,2024-12-25,2024-12-25T16:01:20.712000,1735142480712,4311500,4557700.0,4250090.0,307610.0
NEARUSDT,2024-12-25,2024-12-25T16:01:20.124000,1735142480124,5.469,5.77,5.156,0.6139999999999999
NMRIRT,2024-12-25,2024-12-25T16:01:20.673000,1735142480673,12800840,13600000.0,10500000.0,3100000.0
NMRUSDT,2024-12-25,2024-12-25T16:01:20.088000,1735142480088,16.22,23.0,13.0,10.0
NOTIRT,2024-12-25,2024-12-25T16:01:20.824000,1735142480824,5310,5393.0,5265.0,128.0
NOTUSDT,2024-12-25,2024-12-25T16:01:20.222000,1735142480222,0.006734,0.00688,0.0066,0.00027999999999999987
OMGIRT,2024-12-25,2024-12-25T16:01:20.847000,1735142480847,160270,180000.0,10000.0,170000.0
OMGUSDT,2024-12-25,2024-12-25T16:01:20.267000,1735142480267,0.2774,0.47,0.2279,0.24209999999999998
OMIRT,2024-12-25,2024-12-25T16:01:20.742000,1735142480742,2960000,3096030.0,2890130.0,205900.0
OMUSDT,2024-12-25,2024-12-25T16:01:20.310000,1735142480310,3.7851,4.1,3.35,0.7499999999999996
ONDOIRT,2024-12-25,2024-12-25T16:01:20.858000,1735142480858,1305250,1345000.0,1260000.0,85000.0
ONDOUSDT,2024-12-25,2024-12-25T16:01:20.243000,1735142480243,1.6354,1.7845,1.5501,0.23439999999999994
ONEIRT,2024-12-25,2024-12-25T16:01:20.625000,1735142480625,25740,26470.0,24710.0,1760.0
ONEUSDT,2024-12-25,2024-12-25T16:01:20.049000,1735142480049,0.03259,0.0344,0.03039,0.00401
PAXGIRT,2024-12-25,2024-12-25T16:01:20.747000,1735142480747,2085000000,2110899980.0,2060000010.0,50899970.0
PAXGUSDT,2024-12-25,2024-12-25T16:01:20.304000,1735142480304,2643,2712.0,2580.0,132.0
PENDLEIRT,2024-12-25,2024-12-25T16:01:20.792000,1735142480792,4100000,4499990.0,3600010.0,899980.0
PENDLEUSDT,2024-12-25,2024-12-25T16:01:20.199000,1735142480199,5.192,6.333,4.0,2.333
PMNUSDT,2024-12-25,2024-12-25T16:01:20.107000,1735142480107,0.0567,0.062,0.0522,0.009799999999999996
POLIRT,2024-12-25,2024-12-25T16:01:20.704000,1735142480704,406000,422000.0,402190.0,19810.0
POLUSDT,2024-12-25,2024-12-25T16:01:20.107000,1735142480107,0.5152,0.5497,0.4775,0.07219999999999999
QNTIRT,2024-12-25,2024-12-25T16:01:20.581000,1735142480581,94167050,104400000.0,65000000.0,39400000.0
QNTUSDT,2024-12-25,2024-12-25T16:01:20.168000,1735142480168,120,137.6,84.3,53.3
RDNTIRT,2024-12-25,2024-12-25T16:01:20.859000,1735142480859,48500,53000.0,45500.0,7500.0
RDNTUSDT,2024-12-25,2024-12-25T16:01:20.279000,1735142480279,0.0619,0.083,0.04,0.043000000000000003
RENDERIRT,2024-12-25,2024-12-25T16:01:20.743000,1735142480743,5980070,6226730.0,5920000.0,306730.0
RENDERUSDT,2024-12-25,2024-12-25T16:01:20.305000,1735142480305,7.6,8.3,7.178,1.1220000000000008
RSRIRT,2024-12-25,2024-12-25T16:01:20.879000,1735142480879,10899,11218.0,10700.0,518.0
RSRUSDT,2024-12-25,2024-12-25T16:01:20.283000,1735142480283,0.013676,0.0157,0.01201,0.003689999999999999
SAFEIRT,2024-12-25,2024-12-25T16:01:20.800000,1735142480800,884400,955550.0,820000.0,135550.0
SAFEUSDT,2024-12-25,2024-12-25T16:01:20.221000,1735142480221,1.1202,1.299,0.8,0.4989999999999999
SANDIRT,2024-12-25,2024-12-25T16:01:20.571000,1735142480571,476050,513210.0,451110.0,62100.0
SANDUSDT,2024-12-25,2024-12-25T16:01:20.149000,1735142480149,0.6051,0.675,0.557,0.118
SHIBIRT,2024-12-25,2024-12-25T16:01:20.674000,1735142480674,18032,18220.0,17930.0,290.0
SHIBUSDT,2024-12-25,2024-12-25T16:01:20.074000,1735142480074,0.02283,0.02339,0.02242,0.0009700000000000021
SKLIRT,2024-12-25,2024-12-25T16:01:20.785000,1735142480785,41120,44600.0,36450.0,8150.0
SKLUSDT,2024-12-25,2024-12-25T16:01:20.189000,1735142480189,0.05209,0.0727,0.02,0.0527
SLPIRT,2024-12-25,2024-12-25T16:01:20.721000,1735142480721,3287,3405.0,3189.0,216.0
SLPUSDT,2024-12-25,2024-12-25T16:01:20.129000,1735142480129,0.00415,0.0046,0.00355,0.0010499999999999997
SNTIRT,2024-12-25,2024-12-25T16:01:20.705000,1735142480705,34610,36800.0,32640.0,4160.0
SNTUSDT,2024-12-25,2024-12-25T16:01:20.117000,1735142480117,0.0439,0.05045,0.0354,0.015050000000000001
SNXIRT,2024-12-25,2024-12-25T16:01:20.672000,1735142480672,1766470,1904190.0,1604100.0,300090.0
SNXUSDT,2024-12-25,2024-12-25T16:01:20.099000,1735142480099,2.227,2.5,1.87,0.6299999999999999
SOLIRT,2024-12-25,2024-12-25T16:01:20.651000,1735142480651,155967060,157899990.0,153502020.0,4397970.0
SOLUSDT,2024-12-25,2024-12-25T16:01:20.066000,1735142480066,198.307,200.797,194.092,6.704999999999984
SSVIRT,2024-12-25,2024-12-25T16:01:20.820000,1735142480820,18688880,21000000.0,14000900.0,6999100.0
SSVUSDT,2024-12-25,2024-12-25T16:01:20.242000,1735142480242,23.79,29.04,16.0,13.04
STORJIRT,2024-12-25,2024-12-25T16:01:20.689000,1735142480689,392000,439000.0,345220.0,93780.0
STORJUSDT,2024-12-25,2024-12-25T16:01:20.103000,1735142480103,0.5,0.582,0.32,0.26199999999999996
SUPERIRT,2024-12-25,2024-12-25T16:01:20.877000,1735142480877,1350540,1485870.0,1121100.0,364770.0
SUPERUSDT,2024-12-25,2024-12-25T16:01:20.271000,1735142480271,1.73,2.041,1.06,0.9809999999999999
SUSHIIRT,2024-12-25,2024-12-25T16:01:20.553000,1735142480553,1255040,1317680.0,1230000.0,87680.0
SUSHIUSDT,2024-12-25,2024-12-25T16:01:20.160000,1735142480160,1.59,1.749,1.432,0.31700000000000017
TIRT,2024-12-25,2024-12-25T16:01:20.764000,1735142480764,22950,24440.0,21600.0,2840.0
TONIRT,2024-12-25,2024-12-25T16:01:20.761000,1735142480761,4668100,4740000.0,4625010.0,114990.0
TONUSDT,2024-12-25,2024-12-25T16:01:20.180000,1735142480180,5.941,6.111,5.803,0.30799999999999983
TRBIRT,2024-12-25,2024-12-25T16:01:20.839000,1735142480839,51307360,58000000.0,43800500.0,14199500.0
TRBUSDT,2024-12-25,2024-12-25T16:01:20.236000,1735142480236,65.42,76.0,51.9,24.1
TRXIRT,2024-12-25,2024-12-25T16:01:20.708000,1735142480708,202620,204000.0,200010.0,3990.0
TRXUSDT,2024-12-25,2024-12-25T16:01:20.089000,1735142480089,0.25635,0.26183,0.24996,0.01187000000000002
TUSDT,2024-12-25,2024-12-25T16:01:20.183000,1735142480183,0.0293,0.038,0.0234,0.014599999999999998
UMAIRT,2024-12-25,2024-12-25T16:01:20.781000,1735142480781,2271410,2785660.0,1365000.0,1420660.0
UMAUSDT,2024-12-25,2024-12-25T16:01:20.190000,1735142480190,2.805,3.999,1.92,2.079
UNIIRT,2024-12-25,2024-12-25T16:01:20.573000,1735142480573,10880120,11299970.0,10631000.0,668970.0
UNIUSDT,2024-12-25,2024-12-25T16:01:20.140000,1735142480140,13.811,14.695,13.33,1.3650000000000002
USDCIRT,2024-12-25,2024-12-25T16:01:20.633000,1735142480633,790970,797900.0,782000.0,15900.0
USDCUSDT,2024-12-25,2024-12-25T16:01:20.050000,1735142480050,1.0019,1.59,0.9974,0.5926000000000001
USDTIRT,2024-12-25,2024-12-25T16:01:20.603000,1735142480603,788910,789950.0,787200.0,2750.0
WBTCIRT,2024-12-25,2024-12-25T16:01:20.567000,1735142480567,77011959930,88999999990.0,66900329260.0,22099670730.0
WBTCUSDT,2024-12-25,2024-12-25T16:01:20.153000,1735142480153,97667.9,110250.9,0.8,110250.09999999999
WIRT,2024-12-25,2024-12-25T16:01:20.826000,1735142480826,233260,242250.0,227700.0,14550.0
WLDIRT,2024-12-25,2024-12-25T16:01:20.836000,1735142480836,1846740,1911850.0,1800010.0,111840.0
WLDUSDT,2024-12-25,2024-12-25T16:01:20.256000,1735142480256,2.3189,2.49,2.18,0.31000000000000005
WOOIRT,2024-12-25,2024-12-25T16:01:20.770000,1735142480770,179680,195000.0,156000.0,39000.0
WOOUSDT,2024-12-25,2024-12-25T16:01:20.178000,1735142480178,0.22368,0.31,0.157,0.153
WUSDT,2024-12-25,2024-12-25T16:01:20.241000,1735142480241,0.2956,0.7,0.2583,0.4417
XAUTIRT,2024-12-25,2024-12-25T16:01:20.762000,1735142480762,2079999990,2115556660.0,2055000000.0,60556660.0
XAUTUSDT,2024-12-25,2024-12-25T16:01:20.322000,1735142480322,2637,2650.0,2618.9,31.09999999999991
XIRT,2024-12-25,2024-12-25T16:01:20.831000,1735142480831,142.8,146.1,140.8,5.299999999999983
XLMIRT,2024-12-25,2024-12-25T16:01:20.676000,1735142480676,302600,309900.0,300010.0,9890.0
XLMUSDT,2024-12-25,2024-12-25T16:01:20.060000,1735142480060,0.38201,0.40186,0.37,0.03186
XMRIRT,2024-12-25,2024-12-25T16:01:20.597000,1735142480597,153000000,157910320.0,147077770.0,10832550.0
XMRUSDT,2024-12-25,2024-12-25T16:01:20.900000,1735142480900,194.31,205.69,181.0,24.689999999999998
XRPIRT,2024-12-25,2024-12-25T16:01:20.620000,1735142480620,1795010,1810000.0,1790000.0,20000.0
XRPUSDT,2024-12-25,2024-12-25T16:01:20.868000,1735142480868,2.28499,2.31663,2.26544,0.05119000000000007
XTZIRT,2024-12-25,2024-12-25T16:01:20.803000,1735142480803,1101740,1187770.0,900000.0,287770.0
XTZUSDT,2024-12-25,2024-12-25T16:01:20.212000,1735142480212,1.403,1.581,0.87,0.711
XUSDT,2024-12-25,2024-12-25T16:01:20.229000,1735142480229,0.0001801,0.0001879,0.000172,1.589999999999998e-05
YFIIRT,2024-12-25,2024-12-25T16:01:20.658000,1735142480658,7189047180,8499999990.0,6004708800.0,2495291190.0
YFIUSDT,2024-12-25,2024-12-25T16:01:20.085000,1735142480085,9126,11000.0,5305.0,5695.0
ZROIRT,2024-12-25,2024-12-25T16:01:20.771000,1735142480771,4881310,5240010.0,4432690.0,807320.0
ZROUSDT,2024-12-25,2024-12-25T16:01:20.179000,1735142480179,6.182,7.0,4.3,2.7
ZRXIRT,2024-12-25,2024-12-25T16:01:20.706000,1735142480706,400500,443340.0,352350.0,90990.0
ZRXUSDT,2024-12-25,2024-12-25T16:01:20.141000,1735142480141,0.505,0.61,0.435,0.175
